reservation_id,hotel_id,guest_ref,nationality_iso2,adults,children,rooms,nights,room_nights,arrival_date,departure_date,status,rate_code
RES-2026Q1-00233,MZN-DXB-001,g_fc7ae03f74f9971f,GB,4,0,1,1,1,2026-02-12,2026-02-13,CHECKED_OUT,CORP
RES-2026Q1-00333,MZN-DXB-001,g_029d15c1d10d0d56,PH,2,1,1,2,2,2026-02-12,2026-02-14,CHECKED_OUT,CORP
RES-2026Q1-00364,MZN-DXB-001,g_4c4b69159a48b4d0,US,2,1,1,3,3,2026-02-12,2026-02-15,CHECKED_OUT,BAR
RES-2026Q1-00384,MZN-DXB-001,g_1e0b432871eb0416,US,1,0,1,1,1,2026-02-12,2026-02-13,CHECKED_OUT,BAR
RES-2026Q1-00427,MZN-DXB-001,g_a95cb8f669fbf86e,PK,2,1,2,1,2,2026-02-12,2026-02-13,NO_SHOW,GROUP
RES-2026Q1-00479,MZN-DXB-001,g_6024987de09f7e1e,IN,2,0,1,1,1,2026-02-12,2026-02-13,CHECKED_OUT,OTA
RES-2026Q1-00506,MZN-DXB-001,g_1f604ee11d8c937b,SA,1,0,1,5,5,2026-02-12,2026-02-17,CHECKED_OUT,GROUP
RES-2026Q1-00516,MZN-DXB-001,g_4c386474fa8a0676,DE,1,0,1,4,4,2026-02-12,2026-02-16,NO_SHOW,BAR
RES-2026Q1-00544,MZN-DXB-001,g_6eb28d4fd1aae3aa,GB,2,0,1,1,1,2026-02-12,2026-02-13,CHECKED_OUT,CORP
RES-2026Q1-00691,MZN-DXB-001,g_01a63b82e1598981,GB,2,0,1,2,2,2026-02-12,2026-02-14,CHECKED_OUT,GOV
RES-2026Q1-00914,MZN-DXB-001,g_77a80bf755399123,IN,2,2,1,8,8,2026-02-12,2026-02-20,CHECKED_OUT,CORP
RES-2026Q1-00921,MZN-DXB-001,g_acc3752e7c3fdceb,PL,4,2,1,3,3,2026-02-12,2026-02-15,CHECKED_OUT,BAR
RES-2026Q1-01003,MZN-DXB-001,g_e1e587e605fc9b38,IN,1,1,2,3,6,2026-02-12,2026-02-15,CHECKED_OUT,OTA
RES-2026Q1-01057,MZN-DXB-001,g_aebac17d6fa683d5,GB,3,0,1,1,1,2026-02-12,2026-02-13,CHECKED_OUT,CORP
RES-2026Q1-01162,MZN-DXB-001,g_b26dce8853f12084,FR,1,0,1,3,3,2026-02-12,2026-02-15,CHECKED_OUT,BAR
RES-2026Q1-00379,MZN-DXB-001,g_8eb9298789ac1cdf,EG,2,0,2,3,6,2026-02-13,2026-02-16,CHECKED_OUT,BAR
RES-2026Q1-00461,MZN-DXB-001,g_f947e05a64cada53,KR,1,0,1,4,4,2026-02-13,2026-02-17,CANCELLED,BAR
RES-2026Q1-00527,MZN-DXB-001,g_b08539d91f647921,IN,2,0,1,4,4,2026-02-13,2026-02-17,CHECKED_OUT,CORP
RES-2026Q1-00738,MZN-DXB-001,g_86cd7382b7d4f37a,RU,2,2,1,6,6,2026-02-13,2026-02-19,CHECKED_OUT,BAR
RES-2026Q1-00811,MZN-DXB-001,g_369a09cddf07b500,RU,1,0,1,3,3,2026-02-13,2026-02-16,CHECKED_OUT,BAR
RES-2026Q1-00211,MZN-DXB-001,g_530a69b7d0d2bcb5,IN,1,1,1,5,5,2026-02-14,2026-02-19,CHECKED_OUT,CORP
RES-2026Q1-00348,MZN-DXB-001,g_416cc08d7232aa6e,RU,2,0,1,7,7,2026-02-14,2026-02-21,CHECKED_OUT,BAR
RES-2026Q1-00499,MZN-DXB-001,g_8d17e964465e1eea,AU,2,2,1,3,3,2026-02-14,2026-02-17,CHECKED_OUT,CORP
RES-2026Q1-00525,MZN-DXB-001,g_730d98b3f5db64d7,US,2,0,1,8,8,2026-02-14,2026-02-22,CHECKED_OUT,BAR
RES-2026Q1-00578,MZN-DXB-001,g_1bfb906262039155,PK,2,0,1,8,8,2026-02-14,2026-02-22,CHECKED_OUT,GOV
RES-2026Q1-00633,MZN-DXB-001,g_c9307188015fd322,PH,1,0,1,4,4,2026-02-14,2026-02-18,CHECKED_OUT,GROUP
RES-2026Q1-00685,MZN-DXB-001,g_c779d99a88ea5696,SA,2,0,1,1,1,2026-02-14,2026-02-15,CHECKED_OUT,BAR
RES-2026Q1-00697,MZN-DXB-001,g_aeb26294d364b89f,IT,2,0,1,1,1,2026-02-14,2026-02-15,CHECKED_OUT,GROUP
RES-2026Q1-00739,MZN-DXB-001,g_5e21c17d040600d5,IN,3,0,1,2,2,2026-02-14,2026-02-16,CHECKED_OUT,OTA
RES-2026Q1-00749,MZN-DXB-001,g_c25e9076babe34a8,IN,2,0,1,3,3,2026-02-14,2026-02-17,CHECKED_OUT,OTA
RES-2026Q1-00795,MZN-DXB-001,g_ef951c8e4bf3a696,PK,1,0,1,4,4,2026-02-14,2026-02-18,CHECKED_OUT,OTA
RES-2026Q1-00880,MZN-DXB-001,g_1394ce15ab6d7a53,IN,2,1,3,6,18,2026-02-14,2026-02-20,CHECKED_OUT,OTA
RES-2026Q1-00977,MZN-DXB-001,g_8a313438a806c387,IN,2,1,1,3,3,2026-02-14,2026-02-17,CANCELLED,BAR
RES-2026Q1-00295,MZN-DXB-001,g_2b207616d7e82501,US,2,3,1,5,5,2026-02-15,2026-02-20,CHECKED_OUT,BAR
RES-2026Q1-00494,MZN-DXB-001,g_54968e9807a23383,SA,1,0,1,1,1,2026-02-15,2026-02-16,CANCELLED,CORP
RES-2026Q1-00649,MZN-DXB-001,g_96e394c1201bc1a7,US,1,2,1,1,1,2026-02-15,2026-02-16,CHECKED_OUT,BAR
RES-2026Q1-00690,MZN-DXB-001,g_3d66bc744262da18,IN,2,2,1,2,2,2026-02-15,2026-02-17,CHECKED_OUT,OTA
RES-2026Q1-00722,MZN-DXB-001,g_7f21eb53b397424e,GB,1,0,1,2,2,2026-02-15,2026-02-17,CHECKED_OUT,CORP
RES-2026Q1-00768,MZN-DXB-001,g_7d5708e26d43ac63,GB,3,1,1,18,18,2026-02-15,2026-03-05,CHECKED_OUT,OTA
RES-2026Q1-00903,MZN-DXB-001,g_fe21818d74c23fdf,JP,3,0,1,5,5,2026-02-15,2026-02-20,CANCELLED,GROUP
RES-2026Q1-00920,MZN-DXB-001,g_2929169adac39724,IT,2,0,1,5,5,2026-02-15,2026-02-20,CHECKED_OUT,BAR
RES-2026Q1-00938,MZN-DXB-001,g_29105c3609e0037e,KR,2,0,2,5,10,2026-02-15,2026-02-20,CHECKED_OUT,OTA
RES-2026Q1-00944,MZN-DXB-001,g_c026e7d8b6128b7f,IN,2,0,1,5,5,2026-02-15,2026-02-20,CHECKED_OUT,GROUP
RES-2026Q1-00367,MZN-DXB-001,g_69b5e444baac2211,PK,2,0,1,3,3,2026-02-16,2026-02-19,CHECKED_OUT,BAR
RES-2026Q1-00658,MZN-DXB-001,g_9bf95c3adc9157ab,RU,3,0,1,1,1,2026-02-16,2026-02-17,CHECKED_OUT,CORP
RES-2026Q1-00743,MZN-DXB-001,g_a1584e8c3e99734e,NL,1,0,1,8,8,2026-02-16,2026-02-24,CHECKED_OUT,BAR
RES-2026Q1-01007,MZN-DXB-001,g_3e6a21b138f3942d,DE,2,0,1,2,2,2026-02-16,2026-02-18,CHECKED_OUT,OTA
RES-2026Q1-01071,MZN-DXB-001,g_908d957de33c4ebf,CZ,2,0,1,2,2,2026-02-16,2026-02-18,CHECKED_OUT,HOUSE
RES-2026Q1-01122,MZN-DXB-001,g_6371b3269751b93e,PK,1,0,1,2,2,2026-02-16,2026-02-18,NO_SHOW,BAR
RES-2026Q1-01169,MZN-DXB-001,g_4e2461ac089e368c,SA,2,1,1,5,5,2026-02-16,2026-02-21,CHECKED_OUT,GOV
RES-2026Q1-01193,MZN-DXB-001,g_cef94fb073eed39e,EG,2,0,1,5,5,2026-02-16,2026-02-21,CHECKED_OUT,OTA
RES-2026Q1-00067,MZN-DXB-001,g_2623e6c056ff3ae5,NL,1,0,1,0,0,2026-02-17,2026-02-17,CHECKED_OUT,BAR
RES-2026Q1-00132,MZN-DXB-001,g_39cdce80a4d6f17b,GB,3,2,1,5,5,2026-02-17,2026-02-22,CHECKED_OUT,HOUSE
RES-2026Q1-00170,MZN-DXB-001,g_1fc37cd11d24f6b3,RU,2,0,1,1,1,2026-02-17,2026-02-18,CANCELLED,CORP
RES-2026Q1-00222,MZN-DXB-001,g_228eed74f1fab536,IN,2,0,1,2,2,2026-02-17,2026-02-19,CHECKED_OUT,CORP
RES-2026Q1-00269,MZN-DXB-001,g_c423ce9a877c8a4b,US,1,0,1,4,4,2026-02-17,2026-02-21,CHECKED_OUT,GOV
RES-2026Q1-00548,MZN-DXB-001,g_2382230a1100f117,US,2,0,1,4,4,2026-02-17,2026-02-21,CHECKED_OUT,GROUP
RES-2026Q1-00570,MZN-DXB-001,g_c39b1c46cc75f86b,RU,2,0,2,1,2,2026-02-17,2026-02-18,CANCELLED,BAR
RES-2026Q1-00673,MZN-DXB-001,g_2247e7033324c9f1,RU,3,0,1,5,5,2026-02-17,2026-02-22,CHECKED_OUT,HOUSE
RES-2026Q1-00688,MZN-DXB-001,g_081496c8eb9065e3,RU,2,1,1,9,9,2026-02-17,2026-02-26,CHECKED_OUT,GROUP
RES-2026Q1-00741,MZN-DXB-001,g_7afdfe08dc7f4c2e,CN,2,3,1,4,4,2026-02-17,2026-02-21,CHECKED_OUT,GROUP
RES-2026Q1-00754,MZN-DXB-001,g_6439830080d6a4f5,CH,2,2,2,3,6,2026-02-17,2026-02-20,CANCELLED,BAR
RES-2026Q1-00879,MZN-DXB-001,g_30165dd1a0bb0607,IN,1,0,1,3,3,2026-02-17,2026-02-20,CHECKED_OUT,BAR
RES-2026Q1-01045,MZN-DXB-001,g_782525c0d5696ee1,CH,2,0,1,2,2,2026-02-17,2026-02-19,CHECKED_OUT,GOV
RES-2026Q1-01154,MZN-DXB-001,g_a0150134ce8539ba,DE,2,0,1,1,1,2026-02-17,2026-02-18,NO_SHOW,BAR
RES-2026Q1-01167,MZN-DXB-001,g_e6adc7613aa18635,RU,2,0,1,2,2,2026-02-17,2026-02-19,NO_SHOW,GROUP
RES-2026Q1-00144,MZN-DXB-001,g_15933b0c8bd860c0,DE,2,0,1,3,3,2026-02-18,2026-02-21,CHECKED_OUT,COMP
RES-2026Q1-00205,MZN-DXB-001,g_9cbd28b1d7164403,IT,3,2,1,5,5,2026-02-18,2026-02-23,CHECKED_OUT,OTA
RES-2026Q1-00237,MZN-DXB-001,g_5ff398460bbbf499,GB,1,1,1,1,1,2026-02-18,2026-02-19,CHECKED_OUT,GOV
RES-2026Q1-00288,MZN-DXB-001,g_b005a0b4dc8994a6,GB,2,0,1,2,2,2026-02-18,2026-02-20,CHECKED_OUT,COMP
RES-2026Q1-00315,MZN-DXB-001,g_82c722c5e0240388,US,1,0,2,4,8,2026-02-18,2026-02-22,NO_SHOW,BAR
RES-2026Q1-00386,MZN-DXB-001,g_a1b42c973e1b725a,IN,2,0,1,4,4,2026-02-18,2026-02-22,CHECKED_OUT,BAR
RES-2026Q1-00483,MZN-DXB-001,g_af050efa0a94f5af,AU,1,0,1,3,3,2026-02-18,2026-02-21,CANCELLED,BAR
RES-2026Q1-00531,MZN-DXB-001,g_5e221b8aeb1bebfb,IN,2,1,1,6,6,2026-02-18,2026-02-24,CHECKED_OUT,OTA
RES-2026Q1-00596,MZN-DXB-001,g_b6c1d883d27714f8,RU,1,1,1,5,5,2026-02-18,2026-02-23,CANCELLED,GROUP
RES-2026Q1-00707,MZN-DXB-001,g_6741e4f54d9bb4bc,AU,2,0,1,3,3,2026-02-18,2026-02-21,CHECKED_OUT,OTA
RES-2026Q1-00714,MZN-DXB-001,g_508383874aeea335,RU,1,0,1,1,1,2026-02-18,2026-02-19,CANCELLED,OTA
RES-2026Q1-01009,MZN-DXB-001,g_c0432e2d79837700,IN,1,0,1,4,4,2026-02-18,2026-02-22,CANCELLED,BAR
RES-2026Q1-01044,MZN-DXB-001,g_50f5d65537e8fcc9,IT,1,0,1,3,3,2026-02-18,2026-02-21,CHECKED_OUT,OTA
RES-2026Q1-00159,MZN-DXB-001,g_1f22f73a3e2c7974,IN,1,0,1,4,4,2026-02-19,2026-02-23,CHECKED_OUT,HOUSE
RES-2026Q1-00186,MZN-DXB-001,g_8434224ee7403f73,IN,2,0,1,1,1,2026-02-19,2026-02-20,CHECKED_OUT,GROUP
RES-2026Q1-00256,MZN-DXB-001,g_9d14c183549551ce,RU,2,0,1,5,5,2026-02-19,2026-02-24,CANCELLED,OTA
RES-2026Q1-00321,MZN-DXB-001,g_ec7dc6b80639f201,DE,2,0,1,1,1,2026-02-19,2026-02-20,CHECKED_OUT,OTA
RES-2026Q1-00345,MZN-DXB-001,g_02bd9377005440c0,IN,1,0,1,4,4,2026-02-19,2026-02-23,CHECKED_OUT,OTA
RES-2026Q1-00413,MZN-DXB-001,g_1d4879b45d1e39a2,GB,1,0,1,4,4,2026-02-19,2026-02-23,CHECKED_OUT,BAR
RES-2026Q1-00491,MZN-DXB-001,g_cca03e2c35cec779,PL,2,0,1,3,3,2026-02-19,2026-02-22,CHECKED_OUT,OTA
RES-2026Q1-00500,MZN-DXB-001,g_a9a26eea28fa663b,SA,2,0,1,6,6,2026-02-19,2026-02-25,CHECKED_OUT,BAR
RES-2026Q1-00509,MZN-DXB-001,g_5e7db28cb5c04cb8,GB,2,0,1,4,4,2026-02-19,2026-02-23,CHECKED_OUT,OTA
RES-2026Q1-00542,MZN-DXB-001,g_7d38de1274ffe275,RU,1,2,1,3,3,2026-02-19,2026-02-22,CHECKED_OUT,GROUP
RES-2026Q1-00650,MZN-DXB-001,g_47dc51bc8c3c7578,US,2,0,2,2,4,2026-02-19,2026-02-21,CHECKED_OUT,OTA
RES-2026Q1-01033,MZN-DXB-001,g_bfac39f67e4819ce,CN,1,0,1,4,4,2026-02-19,2026-02-23,CHECKED_OUT,BAR
RES-2026Q1-01069,MZN-DXB-001,g_2cdd21764b2d276f,DE,2,0,1,12,12,2026-02-19,2026-03-03,NO_SHOW,HOUSE
RES-2026Q1-00064,MZN-DXB-001,g_2b4a8365b3e01cad,RU,1,3,1,0,0,2026-02-20,2026-02-20,CHECKED_OUT,OTA
RES-2026Q1-00126,MZN-DXB-001,g_8af2074265d67f8d,RU,2,0,1,6,6,2026-02-20,2026-02-26,CHECKED_OUT,HOUSE
RES-2026Q1-00137,MZN-DXB-001,g_bb40b6ed97119ef5,RU,1,0,1,5,5,2026-02-20,2026-02-25,CHECKED_OUT,BAR
RES-2026Q1-00162,MZN-DXB-001,g_92f316134da8c067,GB,4,0,1,7,7,2026-02-20,2026-02-27,CHECKED_OUT,GROUP
RES-2026Q1-00283,MZN-DXB-001,g_4e313f798620aa3e,IN,2,0,1,3,3,2026-02-20,2026-02-23,CHECKED_OUT,BAR
RES-2026Q1-00334,MZN-DXB-001,g_aa340430e5ce9d31,US,3,0,1,4,4,2026-02-20,2026-02-24,CANCELLED,BAR
RES-2026Q1-00346,MZN-DXB-001,g_e8ec222477d6cbee,PH,2,0,1,4,4,2026-02-20,2026-02-24,CHECKED_OUT,GROUP
RES-2026Q1-00546,MZN-DXB-001,g_b449a4e6fbaeff78,SA,2,0,1,3,3,2026-02-20,2026-02-23,CHECKED_OUT,CORP
RES-2026Q1-00582,MZN-DXB-001,g_aebadb8f72cb8cae,FR,1,0,1,4,4,2026-02-20,2026-02-24,CHECKED_OUT,CORP
RES-2026Q1-00614,MZN-DXB-001,g_54f6b8576e8e60c0,IT,1,0,1,3,3,2026-02-20,2026-02-23,CHECKED_OUT,OTA
RES-2026Q1-00668,MZN-DXB-001,g_b0fcfe900c6c11bb,PH,2,1,1,3,3,2026-02-20,2026-02-23,CHECKED_OUT,GROUP
RES-2026Q1-00751,MZN-DXB-001,g_b6cfe3f4f8cd4746,KR,1,0,1,3,3,2026-02-20,2026-02-23,CANCELLED,OTA
RES-2026Q1-00779,MZN-DXB-001,g_454b8f02b679d3fa,IN,1,0,1,8,8,2026-02-20,2026-02-28,CHECKED_OUT,COMP
RES-2026Q1-00816,MZN-DXB-001,g_50fe181000e05105,IN,2,0,1,11,11,2026-02-20,2026-03-03,CHECKED_OUT,BAR
RES-2026Q1-00825,MZN-DXB-001,g_b0eb0e99e22425a6,SA,2,0,1,5,5,2026-02-20,2026-02-25,CHECKED_OUT,CORP
RES-2026Q1-00841,MZN-DXB-001,g_9a9a5d30e88b8c10,SA,1,0,1,1,1,2026-02-20,2026-02-21,CHECKED_OUT,CORP
RES-2026Q1-01000,MZN-DXB-001,g_d98211f8f19253fc,GB,1,0,1,4,4,2026-02-20,2026-02-24,CHECKED_OUT,BAR
RES-2026Q1-01095,MZN-DXB-001,g_f6118ff7a8b40f2a,EG,2,0,1,5,5,2026-02-20,2026-02-25,CHECKED_OUT,BAR
RES-2026Q1-01156,MZN-DXB-001,g_149e670d76f17638,CN,2,0,1,4,4,2026-02-20,2026-02-24,CHECKED_OUT,OTA
RES-2026Q1-00142,MZN-DXB-001,g_5e8bd877a58db954,AU,1,1,1,4,4,2026-02-21,2026-02-25,CHECKED_OUT,CORP
RES-2026Q1-00213,MZN-DXB-001,g_63a5685d7eb7279d,GB,2,2,1,4,4,2026-02-21,2026-02-25,CHECKED_OUT,OTA
RES-2026Q1-00217,MZN-DXB-001,g_8f5d136953dadf0b,RU,1,1,1,2,2,2026-02-21,2026-02-23,CHECKED_OUT,CORP
RES-2026Q1-00268,MZN-DXB-001,g_d632a2d8140aea19,NL,2,0,1,2,2,2026-02-21,2026-02-23,CHECKED_OUT,OTA
RES-2026Q1-00310,MZN-DXB-001,g_d83f5a1472ea1494,FR,2,0,1,5,5,2026-02-21,2026-02-26,CHECKED_OUT,GROUP
RES-2026Q1-00373,MZN-DXB-001,g_039d9252eac26e6d,PL,1,0,1,3,3,2026-02-21,2026-02-24,CHECKED_OUT,BAR
RES-2026Q1-00458,MZN-DXB-001,g_3773b4c9616854eb,PK,1,0,1,1,1,2026-02-21,2026-02-22,CHECKED_OUT,BAR
RES-2026Q1-00514,MZN-DXB-001,g_3657307ee4ced974,KR,2,1,3,3,9,2026-02-21,2026-02-24,CANCELLED,BAR
RES-2026Q1-00520,MZN-DXB-001,g_e7b431b59c73b5b8,GB,2,0,1,3,3,2026-02-21,2026-02-24,CANCELLED,BAR
RES-2026Q1-00567,MZN-DXB-001,g_b009fdad9fb1dd71,DE,2,0,1,3,3,2026-02-21,2026-02-24,CHECKED_OUT,CORP
RES-2026Q1-00703,MZN-DXB-001,g_14adfdb6a9d311fc,SA,1,0,1,1,1,2026-02-21,2026-02-22,CHECKED_OUT,GOV
RES-2026Q1-00755,MZN-DXB-001,g_78f11ccbbb5f8a8a,CN,2,0,1,5,5,2026-02-21,2026-02-26,CHECKED_OUT,OTA
RES-2026Q1-00765,MZN-DXB-001,g_ab890aed833298df,GB,2,0,1,5,5,2026-02-21,2026-02-26,CHECKED_OUT,CORP
RES-2026Q1-00830,MZN-DXB-001,g_18baed7d71f6f2d5,FR,2,0,1,4,4,2026-02-21,2026-02-25,CHECKED_OUT,GOV
RES-2026Q1-00859,MZN-DXB-001,g_ca8f20fc4a610a22,FR,2,0,1,5,5,2026-02-21,2026-02-26,CHECKED_OUT,BAR
RES-2026Q1-01042,MZN-DXB-001,g_f17135ed1bc95637,SA,2,0,1,1,1,2026-02-21,2026-02-22,CHECKED_OUT,OTA
RES-2026Q1-00229,MZN-DXB-001,g_41aaf0ca1b4aaf2d,FR,1,2,1,2,2,2026-02-22,2026-02-24,CHECKED_OUT,OTA
RES-2026Q1-00231,MZN-DXB-001,g_6780ad630e2315b9,CZ,2,1,1,4,4,2026-02-22,2026-02-26,CHECKED_OUT,GROUP
RES-2026Q1-00263,MZN-DXB-001,g_564a8e125ea450de,CH,1,0,1,8,8,2026-02-22,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00320,MZN-DXB-001,g_0a8b2f7bc164c6c9,PL,1,1,1,2,2,2026-02-22,2026-02-24,CHECKED_OUT,OTA
RES-2026Q1-00354,MZN-DXB-001,g_dc4cc1422195a538,AU,2,0,1,2,2,2026-02-22,2026-02-24,CHECKED_OUT,CORP
RES-2026Q1-00518,MZN-DXB-001,g_d7d818168c11f902,PH,2,0,2,3,6,2026-02-22,2026-02-25,CHECKED_OUT,COMP
RES-2026Q1-00533,MZN-DXB-001,g_c3328be963345980,GB,3,0,2,2,4,2026-02-22,2026-02-24,CHECKED_OUT,GOV
RES-2026Q1-00534,MZN-DXB-001,g_c3578f5c0ec9d11b,IT,2,0,1,7,7,2026-02-22,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-00651,MZN-DXB-001,g_50349d5ea566a720,IN,2,0,1,5,5,2026-02-22,2026-02-27,CHECKED_OUT,COMP
RES-2026Q1-00778,MZN-DXB-001,g_5c8320cc236a1b33,GB,2,0,2,1,2,2026-02-22,2026-02-23,CHECKED_OUT,GROUP
RES-2026Q1-00959,MZN-DXB-001,g_55c0ae5bb1e05b5f,IN,4,0,1,7,7,2026-02-22,2026-03-01,CANCELLED,BAR
RES-2026Q1-00981,MZN-DXB-001,g_6291f7b87fc9c2d4,SA,2,0,1,2,2,2026-02-22,2026-02-24,CHECKED_OUT,CORP
RES-2026Q1-01008,MZN-DXB-001,g_88a397eaa0b08717,US,1,0,3,4,12,2026-02-22,2026-02-26,CHECKED_OUT,GROUP
RES-2026Q1-01027,MZN-DXB-001,g_4b34c1e7ba9753fd,PK,3,0,1,1,1,2026-02-22,2026-02-23,CHECKED_OUT,BAR
RES-2026Q1-01195,MZN-DXB-001,g_4fb1fd00facb1527,GB,2,0,1,6,6,2026-02-22,2026-02-28,CHECKED_OUT,BAR
RES-2026Q1-00062,MZN-DXB-001,g_1692da7d8fcf8ab4,FR,2,0,1,0,0,2026-02-23,2026-02-23,CHECKED_OUT,BAR
RES-2026Q1-00396,MZN-DXB-001,g_9e9da3dce53cfd2f,GB,2,0,1,5,5,2026-02-23,2026-02-28,CHECKED_OUT,BAR
RES-2026Q1-00430,MZN-DXB-001,g_9569e41cd946f6f7,IT,1,2,1,2,2,2026-02-23,2026-02-25,CHECKED_OUT,GROUP
RES-2026Q1-00480,MZN-DXB-001,g_4ba0aded730c5c80,JP,1,0,1,2,2,2026-02-23,2026-02-25,CHECKED_OUT,OTA
RES-2026Q1-00482,MZN-DXB-001,g_597256104d8c1f5d,KZ,1,0,1,3,3,2026-02-23,2026-02-26,CHECKED_OUT,BAR
RES-2026Q1-00501,MZN-DXB-001,g_2bacd65e0f929e7e,DE,1,0,4,1,4,2026-02-23,2026-02-24,CHECKED_OUT,CORP
RES-2026Q1-00803,MZN-DXB-001,g_7d5efbac630a3ca1,IN,1,3,1,5,5,2026-02-23,2026-02-28,CHECKED_OUT,OTA
RES-2026Q1-00852,MZN-DXB-001,g_5788f2e32985fa45,EG,4,0,1,5,5,2026-02-23,2026-02-28,CHECKED_OUT,BAR
RES-2026Q1-00982,MZN-DXB-001,g_b1ff2f8c45fe096e,PK,3,0,1,6,6,2026-02-23,2026-03-01,CHECKED_OUT,OTA
RES-2026Q1-00985,MZN-DXB-001,g_9444444aa030da89,GB,2,0,1,3,3,2026-02-23,2026-02-26,CHECKED_OUT,OTA
RES-2026Q1-01013,MZN-DXB-001,g_b001c29df245180d,SA,2,0,1,4,4,2026-02-23,2026-02-27,CHECKED_OUT,OTA
RES-2026Q1-01081,MZN-DXB-001,g_fefb0530ec87bcf3,RU,4,0,1,7,7,2026-02-23,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-01091,MZN-DXB-001,g_47814d78ee067753,PH,2,0,1,4,4,2026-02-23,2026-02-27,CHECKED_OUT,OTA
RES-2026Q1-01142,MZN-DXB-001,g_ede597558d536268,NL,2,0,1,2,2,2026-02-23,2026-02-25,CHECKED_OUT,CORP
RES-2026Q1-00084,MZN-DXB-001,g_b90e13ef4c4cd896,IN,1,0,1,0,0,2026-02-24,2026-02-24,CHECKED_OUT,BAR
RES-2026Q1-00201,MZN-DXB-001,g_c385817ace82d435,JP,2,0,1,1,1,2026-02-24,2026-02-25,CHECKED_OUT,CORP
RES-2026Q1-00223,MZN-DXB-001,g_54168824f36b8348,PL,2,0,1,14,14,2026-02-24,2026-03-10,CHECKED_OUT,BAR
RES-2026Q1-00314,MZN-DXB-001,g_4e894267b256b9e8,PK,1,0,2,18,36,2026-02-24,2026-03-14,CHECKED_OUT,OTA
RES-2026Q1-00375,MZN-DXB-001,g_4e9b2c9c535eb175,US,1,0,2,4,8,2026-02-24,2026-02-28,CHECKED_OUT,GOV
RES-2026Q1-00431,MZN-DXB-001,g_7bee608ee3b3b55a,RU,2,0,1,6,6,2026-02-24,2026-03-02,CHECKED_OUT,GROUP
RES-2026Q1-00574,MZN-DXB-001,g_53c86039da9ee6df,IN,1,0,1,1,1,2026-02-24,2026-02-25,CHECKED_OUT,CORP
RES-2026Q1-00717,MZN-DXB-001,g_a435d5f299dcf622,IN,2,1,1,4,4,2026-02-24,2026-02-28,CHECKED_OUT,CORP
RES-2026Q1-00761,MZN-DXB-001,g_bfad826457459dfd,IN,2,0,1,1,1,2026-02-24,2026-02-25,CHECKED_OUT,BAR
RES-2026Q1-00846,MZN-DXB-001,g_9de209e2171a00eb,RU,1,0,1,6,6,2026-02-24,2026-03-02,CHECKED_OUT,BAR
RES-2026Q1-00901,MZN-DXB-001,g_6a240f20b205172c,FR,1,0,1,1,1,2026-02-24,2026-02-25,CHECKED_OUT,GROUP
RES-2026Q1-01020,MZN-DXB-001,g_2811b6a71d0f8840,RU,1,0,1,3,3,2026-02-24,2026-02-27,CHECKED_OUT,HOUSE
RES-2026Q1-01029,MZN-DXB-001,g_025209a289b4d01b,PK,3,0,3,1,3,2026-02-24,2026-02-25,CHECKED_OUT,BAR
RES-2026Q1-01074,MZN-DXB-001,g_8c8b2eedb5c472f2,RU,1,0,1,4,4,2026-02-24,2026-02-28,CHECKED_OUT,OTA
RES-2026Q1-01129,MZN-DXB-001,g_99a01a8284562c6e,IN,2,0,1,1,1,2026-02-24,2026-02-25,CHECKED_OUT,OTA
RES-2026Q1-01176,MZN-DXB-001,g_2fde7be86b1c3884,IT,2,2,1,7,7,2026-02-24,2026-03-03,CHECKED_OUT,GROUP
RES-2026Q1-01185,MZN-DXB-001,g_5ed02937aa76849e,PH,2,1,2,4,8,2026-02-24,2026-02-28,CHECKED_OUT,OTA
RES-2026Q1-01191,MZN-DXB-001,g_4582977b2ea158f2,PH,1,1,1,5,5,2026-02-24,2026-03-01,CHECKED_OUT,OTA
RES-2026Q1-00021,MZN-DXB-001,g_3fa8376d698e8eea,RU,1,0,1,4,4,2026-02-25,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-00022,MZN-DXB-001,g_36c3728c41c69035,GB,1,0,1,5,5,2026-02-25,2026-03-02,CHECKED_OUT,GROUP
RES-2026Q1-00023,MZN-DXB-001,g_fcce6d91ecefa14c,GB,2,0,2,7,14,2026-02-25,2026-03-04,CHECKED_OUT,BAR
RES-2026Q1-00024,MZN-DXB-001,g_e571858e692aabba,IN,1,0,1,11,11,2026-02-25,2026-03-08,CHECKED_OUT,OTA
RES-2026Q1-00025,MZN-DXB-001,g_fc30e7ccb574ec95,PH,1,0,1,18,18,2026-02-25,2026-03-15,CHECKED_OUT,GOV
RES-2026Q1-00081,MZN-DXB-001,g_7a3a77192c807155,US,2,2,1,0,0,2026-02-25,2026-02-25,CHECKED_OUT,OTA
RES-2026Q1-00109,MZN-DXB-001,g_854af3263d15b5d0,IN,1,0,1,4,4,2026-02-25,2026-03-01,CHECKED_OUT,COMP
RES-2026Q1-00644,MZN-DXB-001,g_2ace84eb3366d8af,GB,2,0,1,3,3,2026-02-25,2026-02-28,CHECKED_OUT,GROUP
